parents,has_nurs,form,children,housing,finance
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,convenient,inconv
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,convenient
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,less_conv,inconv
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,convenient
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,2,critical,inconv
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,convenient
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,convenient,inconv
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,convenient
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,less_conv,inconv
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,convenient
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,3,critical,inconv
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,convenient
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,convenient,inconv
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,convenient
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,less_conv,inconv
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,convenient
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,proper,foster,more,critical,inconv
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,convenient
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,convenient,inconv
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,convenient
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,less_conv,inconv
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,convenient
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,1,critical,inconv
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,convenient
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,convenient,inconv
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,convenient
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,less_conv,inconv
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,convenient
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,2,critical,inconv
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,convenient
usual,less_proper,complete,3,convenient,inconv
usual,less_proper,complete,3,convenient,inconv
usual,less_proper,complete,3,convenient,inconv
usual,less_proper,complete,3,convenient,inconv
usual,less_proper,complete,3,convenient,inconv
usual,less_proper,complete,3,convenient,inconv
usual,less_proper,complete,3,convenient,inconv
